,Year,fema_declaration_string,disaster_number,state,declaration_type,declaration_date,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,disaster_closeout_date,fips,place_code,designated_area,declaration_request_number,last_ia_filing_date,hash,last_refresh,id,Death toll,Damage costUS$,Main article,Location,Notes
59949,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48405.0,99405.0,San Augustine (County),20245.0,,6cb8402722de5348bd3070190ed0e17fd732ac71,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcfc,,,,,
59948,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48489.0,99489.0,Willacy (County),20245.0,,58dccb26b335fb786d0c3d9d577ded5c659f2d92,2022-04-26T19:01:44Z,60c3b861a0ee349d710add12,,,,,
59946,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48407.0,99407.0,San Jacinto (County),20245.0,,76214f043d3bbe1c01ec6a880dd6c76348e13c2d,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcf1,,,,,
59939,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48313.0,99313.0,Madison (County),20245.0,,b33dd4233d2d401f7ad90fa01da829009f9c208a,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcb4,,,,,
59945,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48321.0,99321.0,Matagorda (County),20245.0,,88006e2e3f0d79cec7804fb452bbb060c2807b79,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc97,,,,,
59944,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48391.0,99391.0,Refugio (County),20245.0,,736a086649b3e5ce01e30a2af14281ac6a263d08,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcc5,,,,,
59943,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48373.0,99373.0,Polk (County),20245.0,,6ba71d33980bf88db71f75c68a9ed373c9386ff8,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcb0,,,,,
59942,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48347.0,99347.0,Nacogdoches (County),20245.0,,d8c70e50a6f6d663b18cc4dc511612496c6c9981,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcb9,,,,,
59941,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48273.0,99273.0,Kleberg (County),20245.0,,fa22852d3133f4451ed1c72ac0083d4999a52da8,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcc0,,,,,
59940,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48355.0,99355.0,Nueces (County),20245.0,,1a0accd0dea05a1c05752ebf7c9e241d9900d252,2022-04-26T19:01:44Z,60c3b861a0ee349d710adcea,,,,,
59920,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48241.0,99241.0,Jasper (County),20245.0,,24933a4d8935864cd020ec548f4b36763feb0815,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc77,,,,,
59918,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48061.0,99061.0,Cameron (County),20245.0,,76538112c0ed80c9d3b13bb26f4028aed01c3af9,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc24,,,,,
59917,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48037.0,99037.0,Bowie (County),20245.0,,98b75b87db63ee25d497c9d11388ed7215f6ae3d,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc07,,,,,
59898,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48007.0,99007.0,Aransas (County),20245.0,,e4441066dd6d463ecb93fde3aea8a7ce130692cd,2022-04-26T19:01:44Z,60c3b861a0ee349d710adbfc,,,,,
59899,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48185.0,99185.0,Grimes (County),20245.0,,82f2f6a91159830e1a8fba5525f74cced3be27f0,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc53,,,,,
59900,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48203.0,99203.0,Harrison (County),20245.0,,e1c817d20eb90bcc620b572d75f2cd7f7438db7c,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc70,,,,,
59901,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48289.0,99289.0,Leon (County),20245.0,,d1cf006a68b529daeae1f4ad1f7523ce551f8789,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc83,,,,,
59910,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48245.0,99245.0,Jefferson (County),20245.0,,6b65fc743479049f315b62cf150f6bbf143418ba,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc7b,,,,,
59916,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48001.0,99001.0,Anderson (County),20245.0,,08ffde5db366c1334c2a48ed208acf6f6b4d8618,2022-04-26T19:01:44Z,60c3b861a0ee349d710adbf0,,,,,
59915,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48199.0,99199.0,Hardin (County),20245.0,,4251e69f426a6a089a7dd4a4123b61f9e798a735,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc5b,,,,,
59914,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48159.0,99159.0,Franklin (County),20245.0,,9adbaf4c1b72463848aa5d751625c2ba41ebea7c,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc48,,,,,
59913,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48073.0,99073.0,Cherokee (County),20245.0,,6af7a21bb5cf219d9c32750c2013d3980a779d3d,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc2f,,,,,
59912,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48071.0,99071.0,Chambers (County),20245.0,,0bc349488329c7a3d78f81495506f1c1f950fbd8,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc2c,,,,,
59911,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48315.0,99315.0,Marion (County),20245.0,,fd63366af9bd532c1b53f1b939f170d91c88d8cd,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc88,,,,,
59909,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48157.0,99157.0,Fort Bend (County),20245.0,,65b84145995da125c3074cd771683b60255e4a10,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc47,,,,,
59902,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48167.0,99167.0,Galveston (County),20245.0,,f883aabe5342e64967c47817b802772ee3f06877,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc4b,,,,,
59908,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48113.0,99113.0,Dallas (County),20245.0,,558192465fd6709fe3137b3cc5e60b56cc1133df,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc31,,,,,
59907,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48225.0,99225.0,Houston (County),20245.0,,a7b025d1d08733b80557d2a29338971d23eec091,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc72,,,,,
59906,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48139.0,99139.0,Ellis (County),20245.0,,4b6c2c163eb72c830b77397854725c28124ab03a,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc35,,,,,
59905,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48067.0,99067.0,Cass (County),20245.0,,b95f7da1b53ed7287d58b53fc6378a58938ead86,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc27,,,,,
59904,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48063.0,99063.0,Camp (County),20245.0,,5a0a5507f46b6a47bdc81d4482b90234178de548,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc2b,,,,,
59903,2020,EM-3540-TX,3540.0,TX,EM,2020-08-24T09:45:00Z,Hurricane,Tropical Storms Marco And Laura,0.0,0.0,1.0,0.0,2020-08-23T08:00:00Z,2020-08-27T23:00:00Z,,48239.0,99239.0,Jackson (County),20245.0,,d3c8e718ee5ef8d2213afde44200d14f903293a4,2022-04-26T19:01:44Z,60c3b861a0ee349d710adc64,,,,,
60387,2020,FM-5377-CA,5377.0,CA,FM,2020-09-28T17:55:00Z,Fire,Zogg Fire,0.0,0.0,1.0,1.0,2020-09-28T16:42:55Z,,,6089.0,99089.0,Shasta (County),20301.0,,b97c4db1b5963fdba953ab3dce3f4bfd9dbb85bf,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe94,,,,,
60386,2020,FM-5376-CA,5376.0,CA,FM,2020-09-27T13:59:00Z,Fire,Glass Fire,0.0,0.0,1.0,1.0,2020-09-27T10:59:00Z,,,6055.0,99055.0,Napa (County),20300.0,,afb0eae814aa009c829f4bd9c920c3315322af57,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe6d,,,,,
60385,2020,FM-5376-CA,5376.0,CA,FM,2020-09-27T13:59:00Z,Fire,Glass Fire,0.0,0.0,1.0,1.0,2020-09-27T10:59:00Z,,,6097.0,99097.0,Sonoma (County),20300.0,,fcaf7d00bca5183d52df82e9857aa150ea6dec7c,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe8a,,,,,
60164,2020,FM-5374-CA,5374.0,CA,FM,2020-09-13T21:50:00Z,Fire,Bobcat Fire,0.0,0.0,1.0,1.0,2020-09-13T00:00:00Z,,,6037.0,99037.0,Los Angeles (County),20289.0,,08ad698fd9c352c810e71d3a951cc8452c2c7265,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe63,,,,,
60163,2020,FM-5373-CA,5373.0,CA,FM,2020-09-13T20:21:00Z,Fire,Sqf Fire Complex,0.0,0.0,1.0,1.0,2020-09-13T18:08:00Z,,,6107.0,99107.0,Tulare (County),20294.0,,9d8c8bda3cba854a241b59d8c7091f4b9800d748,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe5d,,,,,
60114,2020,FM-5350-CA,5350.0,CA,FM,2020-09-06T22:34:00Z,Fire,El Dorado Fire,0.0,0.0,1.0,1.0,2020-09-05T00:00:00Z,2020-09-24T23:59:00Z,,6071.0,99071.0,San Bernardino (County),20261.0,,ca32c7a9bbc27bc5e19c301013772b539cf4ae76,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfdaa,,,,,
60112,2020,FM-5348-CA,5348.0,CA,FM,2020-09-06T19:26:00Z,Fire,Creek Fire,0.0,0.0,1.0,1.0,2020-09-06T00:00:00Z,,,6019.0,99019.0,Fresno (County),20263.0,,2d74ad81e2a0aadf5bed626b14dc3bddf81abf05,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfda2,,,,,
60111,2020,FM-5348-CA,5348.0,CA,FM,2020-09-06T19:26:00Z,Fire,Creek Fire,0.0,0.0,1.0,1.0,2020-09-06T00:00:00Z,,,6039.0,99039.0,Madera (County),20263.0,,5cc57053a4e8af084dc4e1b1882899e68a45ac9b,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfd7c,,,,,
60132,2020,FM-5361-CA,5361.0,CA,FM,2020-09-09T01:31:00Z,Fire,Slater Fire,0.0,0.0,1.0,1.0,2020-09-08T06:45:00Z,,,6093.0,99093.0,Siskiyou (County),20269.0,,0076117c8380067ffde8c12dffaf9ddaa17a6190,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe30,,,,,
60136,2020,FM-5363-CA,5363.0,CA,FM,2020-09-09T04:55:00Z,Fire,Bear Fire,0.0,0.0,1.0,1.0,2020-08-17T00:00:00Z,,,6115.0,99115.0,Yuba (County),20270.0,,82dc553abdccd9b1801b49cd5740a423ca574585,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe37,,,,,
60135,2020,FM-5363-CA,5363.0,CA,FM,2020-09-09T04:55:00Z,Fire,Bear Fire,0.0,0.0,1.0,1.0,2020-08-17T00:00:00Z,,,6063.0,99063.0,Plumas (County),20270.0,,c8004efde1951abd6a652283ce848319071d80ee,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe34,,,,,
60134,2020,FM-5363-CA,5363.0,CA,FM,2020-09-09T04:55:00Z,Fire,Bear Fire,0.0,0.0,1.0,1.0,2020-08-17T00:00:00Z,,,6007.0,99007.0,Butte (County),20270.0,,f06386c7b36f742cbf44564ad9451c5cd4452ce8,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfe3c,,,,,
59809,2020,FM-5339-CA,5339.0,CA,FM,2020-08-22T22:16:00Z,Fire,Sheep Fire,0.0,0.0,1.0,1.0,2020-08-17T00:00:00Z,,,6035.0,99035.0,Lassen (County),20246.0,,6063a763197a3aa28e175bf80d62c9a77e80c6b3,2022-04-26T19:01:16Z,60c3b876a0ee349d710bfd74,,,,,
59418,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48157.0,99157.0,Fort Bend (County),20215.0,,c7846e88b0a2d85511d509711ecac741b7fb464f,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3a9,,,,,
59417,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48061.0,99061.0,Cameron (County),20215.0,,d2a1f943062b4a19ec91741dcac33f47e8513a31,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad37a,,,,,
59419,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48247.0,99247.0,Jim Hogg (County),20215.0,,23fd2d988416e1175a58431a3b35cc047b31a426,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3b9,,,,,
59420,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48025.0,99025.0,Bee (County),20215.0,,0a36e0b88f3ab6486e5d2c7705e80e031dabf744,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad361,,,,,
59421,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48039.0,99039.0,Brazoria (County),20215.0,,a38d058ba6274fae430062aea9732b621a65ac98,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad371,,,,,
59430,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48007.0,99007.0,Aransas (County),20215.0,,15dba0953ddbbd0c56541b01d865c0068a8fbb51,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad35a,,,,,
59436,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48297.0,99297.0,Live Oak (County),20215.0,,cc8c41ed4a5c39a49e9c5ca2d20b009b8c9218c3,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3e3,,,,,
59435,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48283.0,99283.0,La Salle (County),20215.0,,7eee9c2fe1f13cb0dabe906bac831b57bb02ab35,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3dd,,,,,
59434,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48249.0,99249.0,Jim Wells (County),20215.0,,c72cc69545953050329151db842438a22d6e3eb3,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3c1,,,,,
59433,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48047.0,99047.0,Brooks (County),20215.0,,c8b15260a2bdb8974488f2424a1926ff8f8e7c73,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad38d,,,,,
59432,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48127.0,99127.0,Dimmit (County),20215.0,,fbf23ecb9b839c55b910785caa066fd1eb399754,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad384,,,,,
59431,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48261.0,99261.0,Kenedy (County),20215.0,,d2c0a996381a77cce7953d8570d72627028de278,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3cb,,,,,
59429,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48201.0,99201.0,Harris (County),20215.0,,dffd89758b27e3f8126de24cc6995e1f1b4b1e58,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad397,,,,,
59422,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48057.0,99057.0,Calhoun (County),20215.0,,b59fe6b36b7acf45c0ea28a83f48b6d76febab37,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad376,,,,,
59428,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48131.0,99131.0,Duval (County),20215.0,,5e9ab7dbf96e9d3681a5ac5b75f997d2418c1b7f,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3ab,,,,,
59427,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48029.0,99029.0,Bexar (County),20215.0,,a470b955b1ff7a32fb97c16d8c51724e3e5056be,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad36e,,,,,
59426,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48175.0,99175.0,Goliad (County),20215.0,,39fc3e3407bdcf616a659a52a1b0a5812cc4ef9c,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad395,,,,,
59425,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48239.0,99239.0,Jackson (County),20215.0,,0a35c6b22ac2b4fec729f40afcfc9a1763afa34d,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3b2,,,,,
59424,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48167.0,99167.0,Galveston (County),20215.0,,76c287cf9467d6a5704bb5bfb9f554a1bc56b970,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3ad,,,,,
59423,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48215.0,99215.0,Hidalgo (County),20215.0,,c3a85a016286b627f9f0d44cb3ae79043355fb9e,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad39d,,,,,
59438,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48321.0,99321.0,Matagorda (County),20215.0,,baf03e1a2ccd7544192647190738fff36568fbe3,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3fb,,,,,
59437,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48469.0,99469.0,Victoria (County),20215.0,,fbb33e08d94b886e28e6078c714dc8eeb57538d7,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad411,,,,,
59439,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48391.0,99391.0,Refugio (County),20215.0,,96da3112de049343ae0a9dc16dcb4f814b20d0e0,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad402,,,,,
59440,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48427.0,99427.0,Starr (County),20215.0,,3b622e3c18c820218eed3f5fff452c156f30d369,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad40e,,,,,
59448,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48273.0,99273.0,Kleberg (County),20215.0,,257a7ad000581c6f9ead1816859dc031ef0e973e,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3ef,,,,,
59447,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48311.0,99311.0,McMullen (County),20215.0,,81dfa23a0e6730447413d06f3775b07c0011a128,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad3e9,,,,,
59446,2020,EM-3530-TX,3530.0,TX,EM,2020-07-26T13:15:00Z,Hurricane,Hurricane Hanna,0.0,0.0,1.0,0.0,2020-07-25T08:00:00Z,2020-07-31T23:59:00Z,,48481.0,99481.0,Wharton (County),20215.0,,e0e847afbfc90b87b3cd27317bac29112b832601,2022-04-26T19:01:45Z,60c3b861a0ee349d710ad41c,,,,,
